product_id,product_category_name,month_year,qty,total_price,freight_price,unit_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_score,customers
computers4,computers_accessories,01-10-2017,17,2629.83,43.88117647,154.6958824,59,1893,1,6550,4.2,31
computers4,computers_accessories,01-11-2017,18,2699.82,42.51722222,149.99,59,1893,1,6550,4.2,36
computers4,computers_accessories,01-12-2017,23,3449.77,38.57,149.99,59,1893,1,6550,4.2,35
computers4,computers_accessories,01-01-2018,43,6746.9,36.8072093,156.5113514,59,1893,1,6550,4.2,152
computers4,computers_accessories,01-02-2018,31,4619,41.16322581,149,59,1893,1,6550,4.2,202
computers4,computers_accessories,01-03-2018,44,5986,48.0475,136.1428571,59,1893,1,6550,4.2,127
computers4,computers_accessories,01-04-2018,56,6764,27.25303571,120.9230769,59,1893,1,6550,4.2,107
computers4,computers_accessories,01-05-2018,25,2975,39.2172,119,59,1893,1,6550,4.2,78
computers4,computers_accessories,01-06-2018,27,3086.76,53.62555556,114.4911538,59,1893,1,6550,4.2,66
computers4,computers_accessories,01-07-2018,9,1079.91,48.62666667,119.99,59,1893,1,6550,4.2,43
computers4,computers_accessories,01-08-2018,10,1199.9,39.046,119.99,59,1893,1,6550,4.2,18
watches7,watches_gifts,01-08-2017,2,678,13.845,339,46,501,4,363,3.7,48
watches7,watches_gifts,01-09-2017,1,339,13.94,339,46,501,4,363,3.7,54
watches7,watches_gifts,01-10-2017,10,3461.58,13.455,346.158,46,501,4,363,3.7,43
watches7,watches_gifts,01-11-2017,9,3111.36,14.27555556,345.7066667,46,501,4,363,3.7,91
watches7,watches_gifts,01-12-2017,11,3836.8,16.10272727,348.8,46,501,4,363,3.7,73
watches7,watches_gifts,01-01-2018,1,339.9,17.13,339.9,46,501,4,363,3.7,59
watches7,watches_gifts,01-02-2018,5,1735,17.176,347,46,501,4,363,3.7,90
watches7,watches_gifts,01-03-2018,6,1847,18.22333333,307.8333333,46,501,4,363,3.7,125
watches7,watches_gifts,01-04-2018,6,1684,18.16833333,280.6666667,46,501,4,363,3.7,178
watches7,watches_gifts,01-05-2018,23,5956.3,13.63130435,258.9695652,46,501,4,363,3.7,260
watches7,watches_gifts,01-06-2018,4,983.6,14.795,245.9,46,501,4,363,3.7,93
watches7,watches_gifts,01-07-2018,45,7651.27,17.95355556,169.3493182,46,501,4,363,3.7,122
computers3,computers_accessories,01-05-2017,15,2715.7,18.75466667,178.0571429,42,363,1,922,4.2,11
computers3,computers_accessories,01-06-2017,15,2247.72,21.70066667,149.8525,42,363,1,922,4.2,15
computers3,computers_accessories,01-07-2017,4,584.77,18.27,146.6,42,363,1,922,4.2,17
computers3,computers_accessories,01-08-2017,13,1884.45,19.28538462,144.96,42,363,1,922,4.2,15
computers3,computers_accessories,01-09-2017,12,1656.87,35.9225,138.59,42,363,1,922,4.2,15
computers3,computers_accessories,01-10-2017,16,2206.4,36.021875,137.9,42,363,1,922,4.2,31
computers3,computers_accessories,01-11-2017,18,2482.2,39.39888889,137.9,42,363,1,922,4.2,36
computers3,computers_accessories,01-12-2017,2,269.8,38.78,134.9,42,363,1,922,4.2,35
computers3,computers_accessories,01-01-2018,5,665,38.044,133,42,363,1,922,4.2,152
computers3,computers_accessories,01-02-2018,3,398.91,14.59666667,132.97,42,363,1,922,4.2,202
health4,health_beauty,01-10-2017,1,29.9,11.85,29.9,55,388,1,250,4.5,81
health4,health_beauty,01-11-2017,6,179.4,12.51,29.9,55,388,1,250,4.5,139
health4,health_beauty,01-12-2017,6,179.4,10.115,29.9,55,388,1,250,4.5,112
health4,health_beauty,01-01-2018,15,448.5,9.551333333,29.9,55,388,1,250,4.5,98
health4,health_beauty,01-02-2018,16,478.4,10.09125,29.9,55,388,1,250,4.5,126
health4,health_beauty,01-03-2018,11,328.9,11.43454545,29.9,55,388,1,250,4.5,169
health4,health_beauty,01-04-2018,22,657.8,10.10318182,29.9,55,388,1,250,4.5,118
health4,health_beauty,01-05-2018,22,657.8,9.772727273,29.9,55,388,1,250,4.5,159
health4,health_beauty,01-06-2018,7,209.3,11.50285714,29.9,55,388,1,250,4.5,131
health4,health_beauty,01-07-2018,18,538.2,9.365555556,29.9,55,388,1,250,4.5,113
health4,health_beauty,01-08-2018,13,388.7,9.553076923,29.9,55,388,1,250,4.5,127
watches1,watches_gifts,01-03-2017,5,1205.03,21.318,241.006,35,514,2,4338,3.8,6
watches1,watches_gifts,01-04-2017,3,766.83,21.22666667,255.61,35,514,2,4338,3.8,3
watches1,watches_gifts,01-06-2017,5,925,14.74,185,35,514,2,4338,3.8,17
watches1,watches_gifts,01-07-2017,10,1973.83,16.606,197.383,35,514,2,4338,3.8,29
watches1,watches_gifts,01-08-2017,15,2698.5,14.92666667,179.9,35,514,2,4338,3.8,48
watches1,watches_gifts,01-09-2017,20,3291.4,19.528,164.57,35,514,2,4338,3.8,54
watches1,watches_gifts,01-10-2017,4,929.96,14.2125,232.49,35,514,2,4338,3.8,43
watches1,watches_gifts,01-11-2017,18,3139.8,20.99277778,174.4333333,35,514,2,4338,3.8,91
watches1,watches_gifts,01-12-2017,5,929.8,18.686,185.96,35,514,2,4338,3.8,73
watches1,watches_gifts,01-01-2018,2,398,21.88,199,35,514,2,4338,3.8,59
watches1,watches_gifts,01-02-2018,6,1092,19.33,182,35,514,2,4338,3.8,90
watches1,watches_gifts,01-03-2018,32,4860.11,20.31375,151.8784375,35,514,2,4338,3.8,125
watches1,watches_gifts,01-04-2018,9,1351.2,19.44777778,150.1333333,35,514,2,4338,3.8,178
watches1,watches_gifts,01-05-2018,32,4241,15.7621875,132.53125,35,514,2,4338,3.8,260
watches1,watches_gifts,01-06-2018,15,2073.3,16.108,138.22,35,514,2,4338,3.8,93
watches1,watches_gifts,01-07-2018,2,310,16.47,155,35,514,2,4338,3.8,122
watches1,watches_gifts,01-08-2018,11,1601.06,21.89727273,145.5509091,35,514,2,4338,3.8,61
computers2,computers_accessories,01-11-2017,1,109.9,15.52,109.9,33,256,1,180,3.5,36
computers2,computers_accessories,01-12-2017,12,1318.8,25.24916667,109.9,33,256,1,180,3.5,35
computers2,computers_accessories,01-01-2018,29,2831.55,14.84655172,97.6425,33,256,1,180,3.5,152
computers2,computers_accessories,01-02-2018,71,5581.8,14.53591549,78.7122807,33,256,1,180,3.5,202
computers2,computers_accessories,01-03-2018,27,2187.3,18.22148148,81.02391304,33,256,1,180,3.5,127
computers2,computers_accessories,01-04-2018,13,1042.9,18.17230769,80.66666667,33,256,1,180,3.5,107
computers2,computers_accessories,01-05-2018,11,876.9,14.41454545,79.8,33,256,1,180,3.5,78
computers2,computers_accessories,01-06-2018,10,789,17.328,78.9,33,256,1,180,3.5,66
computers2,computers_accessories,01-07-2018,7,545.3,14.63857143,77.9,33,256,1,180,3.5,43
computers2,computers_accessories,01-08-2018,2,155.8,13.415,77.9,33,256,1,180,3.5,18
bed4,bed_bath_table,01-10-2017,29,1331.1,13.88241379,45.9,38,735,5,800,4.2,50
bed4,bed_bath_table,01-11-2017,32,1421.67,13.95875,44.15444444,38,735,5,800,4.2,97
bed4,bed_bath_table,01-12-2017,12,550.8,13.6875,45.9,38,735,5,800,4.2,41
bed4,bed_bath_table,01-01-2018,19,872.1,14.18210526,45.9,38,735,5,800,4.2,62
bed4,bed_bath_table,01-02-2018,16,734.4,12.1725,45.9,38,735,5,800,4.2,62
bed4,bed_bath_table,01-03-2018,8,383.2,15.22625,47.9,38,735,5,800,4.2,43
bed4,bed_bath_table,01-04-2018,7,335.3,19.08428571,47.9,38,735,5,800,4.2,34
bed4,bed_bath_table,01-05-2018,2,95.8,12.055,47.9,38,735,5,800,4.2,57
bed4,bed_bath_table,01-06-2018,4,191.6,12.6375,47.9,38,735,5,800,4.2,43
bed4,bed_bath_table,01-07-2018,2,95.8,24.69,47.9,38,735,5,800,4.2,26
bed5,bed_bath_table,01-05-2017,1,215,8.76,215,56,162,5,9750,4.4,57
bed5,bed_bath_table,01-06-2017,10,2090,21.322,209,56,162,5,9750,4.4,61
bed5,bed_bath_table,01-07-2017,59,12095,22.1959322,205,56,162,5,9750,4.4,123
bed5,bed_bath_table,01-08-2017,52,10375,19.41288462,199.5098039,56,162,5,9750,4.4,90
bed5,bed_bath_table,01-09-2017,32,5222.36,24.3246875,163.3987097,56,162,5,9750,4.4,54
